113,1,0.1489,0.1569
114,1,0.13595,0.15703
115,1,0.14589,0.13267
116,1,0.11848,0.079426
117,1,0.084684,0.092112
118,1,0.16569,0.046245
119,1,0.11046,0.087426
120,1,0.17128,0.10143
121,1,0.13064,0.088739
122,1,0.10861,0.15749
123,1,0.13272,0.15344
124,1,0.1286,0.16792
125,1,0.1691,0.061783
126,1,0.17924,0.1113
127,1,0.12871,0.10416
128,1,0.15953,0.1159
129,1,0.074565,0.077164
130,1,0.20329,0.14755
131,1,0.10193,0.072943
132,1,0.10118,0.16672
133,1,0.10755,0.10761
134,1,0.09679,0.10725
135,1,0.16439,0.07688
136,1,0.07622,0.13628
137,1,0.16373,0.10139
138,1,0.12492,0.084108
139,1,0.14567,0.1142
140,1,0.1584,0.11701
141,1,0.04503,0.08527
142,1,0.17631,0.13604
143,1,0.13692,0.096985
144,1,0.14058,0.11896
145,1,0.098524,0.10366
146,1,0.12407,0.085435
147,1,0.081097,0.040197
148,1,0.14879,0.1349
149,1,0.13848,0.11889
150,1,0.1485,0.094246
151,1,0.13188,0.077834
152,1,0.11582,0.10864
153,1,0.14376,0.14382
154,1,0.10645,0.1737
155,1,0.13383,0.15601
156,1,0.09944,0.15347
157,1,0.13589,0.15606
158,1,0.13151,0.15759
159,1,0.082861,0.11349
160,1,0.12059,0.16736
161,1,0.1396,0.055178
162,1,0.12439,0.1391
163,1,0.16934,0.12731
164,1,0.046277,0.086708
165,1,0.057549,0.10631
166,1,0.15271,0.14423
167,1,0.12948,0.11226
168,1,0.12411,0.097893
169,1,0.082381,0.093078
170,1,0.11306,0.071928
171,1,0.14513,0.18942
172,1,0.17035,0.19626
173,1,0.15742,0.1385
174,1,0.17419,0.12333
175,1,0.15288,0.22421
176,1,0.08205,0.12322
177,1,0.17325,0.12103
178,1,0.10325,0.0958
179,1,0.13566,0.17704
180,1,0.14155,0.08533
181,1,0.09715,0.094781
182,1,0.10086,0.14932
183,1,0.082991,0.11361
184,1,0.094452,0.1031
185,1,0.15548,0.13302
186,1,0.076255,0.13053
187,1,0.091044,0.090446
188,1,0.10781,0.11241
189,1,0.12842,0.086204
190,1,0.082644,0.13084
191,1,0.13421,0.13684
192,1,0.13485,0.11491
193,1,0.081947,0.079894
194,1,0.086851,0.090502
195,1,0.15359,0.095453
196,1,0.15176,0.22396
197,1,0.1041,0.082597
198,1,0.08478,0.10132
199,1,0.16692,0.085561
200,1,0.13654,0.10135
201,1,0.09772,0.11095
202,1,0.079081,0.081587
203,1,0.13374,0.11079
204,1,0.12983,0.089448
205,1,0.10367,0.02893
206,1,0.10242,0.10078
207,1,0.12847,0.10821
208,1,0.1133,0.1133
209,1,0.095973,0.14623
210,1,0.17318,0.12165
211,1,0.083012,0.12358
212,1,0.15086,0.067436
213,1,0.119,0.068934
214,1,0.14599,0.041059
215,1,0.083125,0.084926
216,1,0.13367,0.09466
217,1,0.053807,0.071589
218,1,0.05769,0.1915
219,1,0.12937,0.14246
220,1,0.13359,0.17698
221,1,0.13787,0.09079
222,1,0.11972,0.14901
223,1,0.17151,0.098345
224,1,0.1227,0.1576
225,1,0.15364,0.063904
226,1,0.15859,0.12203
227,1,0.15125,0.14813
228,1,0.15327,0.11615
229,1,0.14335,0.11565
230,1,0.13192,0.16118
231,1,0.12093,0.10484
232,1,0,0.12721
233,1,0.13811,0.048933
234,1,0.067938,0.1671
235,1,0.19081,0.043146
236,1,0.10485,0.11112
237,1,0.10065,0.099394
238,1,0.10526,0.057468
239,1,0.12697,0.089199
240,1,0.11109,0.171
241,1,0.13034,0.17288
242,1,0.077432,0.14537
243,1,0.17278,0.086468
244,1,0.082612,0.099245
245,1,0.14569,0.16711
246,1,0.12025,0.12765
247,1,0.12678,0.11709
248,1,0.14805,0.073617
249,1,0.13711,0.11575
250,1,0.099591,0.14814
251,1,0.10898,0.11995
252,1,0.08512,0.15262
253,1,0.14051,0.14945
254,1,0.096297,0.087461
255,1,0.19816,0.10378
256,1,0.10534,0.14018
257,1,0.14535,0.14526
258,1,0.13393,0.17682
259,1,0.10701,0.087664
260,1,0.10707,0.15541
261,1,0.17309,0.14575
262,1,0.15701,0.12236
263,1,0.083798,0.13486
264,1,0.14187,0.12262
265,1,0.19464,0.10812
266,1,0.12974,0.10469
267,1,0.154,0.11098
268,1,0.15217,0.12689
269,1,0.11637,0.11174
270,1,0.16588,0.15485
271,1,0.1015,0.085693
272,1,0.11819,0.13304
273,1,0.19895,0.12915
274,1,0.11738,0.099123
275,1,0.16507,0.088623
276,1,0.13194,0.16289
277,1,0.13055,0.097681
278,1,0.15271,0.099789
279,1,0.12628,0.13106
280,1,0.095464,0.14034
281,1,0.074959,0.10961
282,1,0.059283,0.18952
283,1,0.081513,0.14331
284,1,0.14544,0.11739
285,1,0.13595,0.12905
286,1,0.079536,0.13287
287,1,0.15084,0.14158
288,1,0.11993,0.1091
289,1,0.088404,0.080107
290,1,0.12349,0.085969
291,1,0.096066,0.10292
292,1,0.10806,0.13005
293,1,0.11105,0.19084
294,1,0.15046,0.14566
295,1,0.11961,0.12046
296,1,0.16329,0.13097
297,1,0.086258,0.11179
298,1,0.067753,0.11334
299,1,0.12564,0.15356
300,1,0.13468,0.12699
301,1,0.1673,0.067957
302,1,0.10978,0.11128
303,1,0.13947,0.15988
304,1,0.20334,0.12809
305,1,0.10899,0.13272
306,1,0.14504,0.10201
307,1,0.17089,0.14699
308,1,0.16075,0.052851
309,1,0.093529,0.094158
310,1,0.13838,0.11608
311,1,0.085343,0.14633
312,1,0.06213,0.086134
313,1,0.14112,0.11657
314,1,0.06342,0.0848
315,1,0.14546,0.12225
316,1,0.11218,0.12674
317,1,0.15254,0.11234
318,1,0.10241,0.088761
319,1,0.17587,0.17968
320,1,0.12752,0.13419
321,1,0.12976,0.11417
322,1,0.11376,0.13889
323,1,0.18985,0.093874
324,1,0.11301,0.16625
325,1,0.16127,0.16368
326,1,0.15619,0.062932
327,1,0.12695,0.14228
328,1,0.11315,0.094755
329,1,0.15347,0.12709
330,1,0.104,0.12424
331,1,0.15058,0.11954
332,1,0.081501,0.17403
333,1,0.11873,0.1175
334,1,0.1416,0.16589
335,1,0.17967,0.14358
336,1,0.12711,0.16269
337,1,0.078138,0.16973
338,1,0.066227,0.10381
339,1,0.15769,0.092663
340,1,0.10083,0.08831
341,1,0.14868,0.1038
342,1,0.1707,0.16227
343,1,0.12953,0.11006
344,1,0.098195,0.11322
345,1,0.12608,0.085997
346,1,0.083843,0.14243
347,1,0.063144,0.12115
348,1,0.14662,0.096361
349,1,0.043534,0.12674
350,1,0.11243,0.065956
351,1,0.12744,0.13413
352,1,0.14319,0.12217
353,1,0.12108,0.081477
354,1,0.101,0.18524
355,1,0.15376,0.094244
356,1,0.15788,0.096243
357,1,0.13138,0.15685
358,1,0.14792,0.077934
359,1,0.14382,0.094075
360,1,0.12763,0.094008
361,1,0.12768,0.1371
362,1,0.15556,0.11914
363,1,0.18052,0.065871
364,1,0.11738,0.091723
365,1,0.095978,0.078603
366,1,0.19599,0.13309
367,1,0.16377,0.10496
368,1,0.14904,0.089623
369,1,0.16728,0.096679
370,1,0.17878,0.12522
371,1,0.16612,0.13284
372,1,0.13666,0.16785
373,1,0.18106,0.061573
374,1,0.1474,0.069784
375,1,0.17582,0.15463
376,1,0.1562,0.086914
377,1,0.15048,0.13315
378,1,0.14754,0.10492
379,1,0.16612,0.09355
380,1,0.17084,0.084208
381,1,0.11211,0.13196
382,1,0.14299,0.025865
383,1,0.15729,0.077584
384,1,0.088905,0.12905
385,1,0.097465,0.10024
386,1,0.12969,0.12816
387,1,0.15032,0.15782
388,1,0.21194,0.10727
389,1,0.12237,0.14173
390,1,0.11786,0.11918
391,1,0.17542,0.17521
392,1,0.092165,0.089093
393,1,0.13726,0.12008
394,1,0.1415,0.1412
395,1,0.12517,0.13236
396,1,0.11471,0.068149
397,1,0.10628,0.10132
398,1,0.078502,0.12833
399,1,0.0896,0.14603
400,1,0.10367,0.13691
401,1,0.13245,0.17737
402,1,0.10906,0.092344
403,1,0.19388,0.12954
404,1,0.085129,0.12697
405,1,0.21108,0.103
406,1,0.13785,0.12809
407,1,0.14852,0.12233
408,1,0.13297,0.065522
409,1,0.1357,0.17507
410,1,0.12699,0.10599
411,1,0.12649,0.11212
412,1,0.14483,0.12322
413,1,0.18091,0.12499
414,1,0.099164,0.10331
415,1,0.11285,0.12935
416,1,0.070446,0.1625
417,1,0.11852,0.14108
418,1,0.1151,0.11416
419,1,0.098359,0.08476
420,1,0.10975,0.13566
421,1,0.11118,0.12244
422,1,0.0997,0.11879
423,1,0.1686,0.08372
424,1,0.099418,0.18466
425,1,0.12204,0.13173
426,1,0.10422,0.10618
427,1,0.16919,0.1102
428,1,0.19899,0.15817
429,1,0.13483,0.081643
430,1,0.1424,0.089184
431,1,0.12377,0.12294
432,1,0.1436,0.10784
433,1,0.17758,0.073489
434,1,0.16066,0.17871
435,1,0.12902,0.099175
436,1,0.072293,0.057545
437,1,0.12587,0.14398
438,1,0.091585,0.1936
439,1,0.14996,0.10603
440,1,0.11318,0.15843
441,1,0.14555,0.13316
442,1,0.15504,0.10857
443,1,0.1023,0.076144
444,1,0.13272,0.11966
445,1,0.11324,0.079564
446,1,0.16769,0.17456
447,1,0.15214,0.14227
448,1,0.12198,0.066022
449,1,0.087271,0.16522
450,1,0.088666,0.14816
451,1,0.080321,0.12828
452,1,0.11777,0.12259
453,1,0.095956,0.067498
454,1,0.035415,0.17905
455,1,0.16658,0.12563
456,1,0.08427,0.09932
457,1,0.12427,0.11526
458,1,0.11989,0.12472
459,1,0.099515,0.079837
460,1,0.071093,0.095884
461,1,0.13392,0.10895
462,1,0.12042,0.1218
463,1,0.12547,0.15744
464,1,0.12509,0.14012
465,1,0.067217,0.13462
466,1,0.14549,0.12527
467,1,0.13208,0.028382
468,1,0.14723,0.10566
469,1,0.10889,0.152
470,1,0.1059,0.098257
471,1,0.14684,0.073695
472,1,0.10501,0.12791
473,1,0.17387,0.1046
474,1,0.16939,0.12499
475,1,0.14132,0.091465
476,1,0.12703,0.090522
477,1,0.1294,0.12945
478,1,0.12617,0.067338
479,1,0.13832,0.135
480,1,0.18195,0.074999
481,1,0.11869,0.16582
482,1,0.16138,0.096708
483,1,0.10124,0.13324
484,1,0.14088,0.095206
485,1,0.12369,0.076004
486,1,0.13591,0.11168
487,1,0.12593,0.096863
488,1,0.17709,0.11935
489,1,0.1302,0.13722
490,1,0.15565,0.17109
491,1,0.15878,0.14635
492,1,0.092861,0.084874
493,1,0.13089,0.094707
494,1,0.11446,0.15666
495,1,0.18932,0.17539
496,1,0.14036,0.11003
497,1,0.13654,0.12424
498,1,0.10784,0.052957
499,1,0.1854,0.10068
500,1,0.12208,0.095651
501,2,0.25449,0.19808
502,2,0.27346,0.2009
503,2,0.21221,0.2136
504,2,0.17843,0.20886
505,2,0.29216,0.21067
506,2,0.23582,0.28686
507,2,0.26441,0.23249
508,2,0.23261,0.28386
509,2,0.18922,0.24273
510,2,0.23423,0.22187
511,2,0.21693,0.18031
512,2,0.23482,0.2118
513,2,0.28159,0.26281
514,2,0.25418,0.2555
515,2,0.23741,0.23849
516,2,0.1656,0.24719
517,2,0.30763,0.2236
518,2,0.27337,0.22302
519,2,0.2849,0.23183
520,2,0.24442,0.22089
521,2,0.29129,0.20154
522,2,0.24772,0.2481
523,2,0.2966,0.30581
524,2,0.25023,0.20285
525,2,0.21996,0.24528
526,2,0.25756,0.24565
527,2,0.26899,0.25926
528,2,0.22539,0.20798
529,2,0.26326,0.18906
530,2,0.2647,0.26645
531,2,0.20152,0.22091
532,2,0.27549,0.21419
533,2,0.30963,0.24342
534,2,0.22515,0.1871
535,2,0.29634,0.18116
536,2,0.2045,0.26228
537,2,0.25582,0.27359
538,2,0.30165,0.26384
539,2,0.26684,0.22971
540,2,0.29759,0.28799
541,2,0.23835,0.2854
542,2,0.27645,0.18186
543,2,0.25131,0.20953
544,2,0.25985,0.20458
545,2,0.23757,0.28841
546,2,0.24926,0.24553
547,2,0.2448,0.19383
548,2,0.20895,0.25581
549,2,0.24902,0.26514
550,2,0.22711,0.17551
551,2,0.30064,0.18939
552,2,0.26168,0.20383
553,2,0.28405,0.20629
554,2,0.28437,0.20253
555,2,0.2324,0.18267
556,2,0.30279,0.22318
557,2,0.2969,0.26608
558,2,0.29674,0.13072
559,2,0.28494,0.19257
560,2,0.22354,0.28216
561,2,0.18431,0.2453
562,2,0.25257,0.18126
563,2,0.19764,0.2197
564,2,0.241,0.1899
565,2,0.2201,0.19786
566,2,0.28246,0.23341
567,2,0.27712,0.23302
568,2,0.21336,0.23588
569,2,0.25726,0.289
570,2,0.26755,0.223
571,2,0.24425,0.20874
572,2,0.28876,0.21194
573,2,0.2283,0.24881
574,2,0.24701,0.23768
575,2,0.22475,0.19718
576,2,0.25732,0.23178
577,2,0.23192,0.19464
578,2,0.28766,0.24169
579,2,0.22724,0.21344
580,2,0.26898,0.21591
581,2,0.18111,0.22424
582,2,0.26856,0.237
583,2,0.25194,0.24058
584,2,0.21271,0.20348
585,2,0.24722,0.29683
586,2,0.24425,0.20332
587,2,0.22045,0.20083
588,2,0.24368,0.26418
589,2,0.22265,0.25494
590,2,0.23376,0.2244
591,2,0.21092,0.20846
592,2,0.31433,0.18666
593,2,0.19757,0.17892
594,2,0.1771,0.16599
595,2,0.24,0.18605
596,2,0.22985,0.2405
597,2,0.24877,0.23089
598,2,0.25926,0.223
599,2,0.19783,0.22952
600,2,0.26641,0.26171
601,2,0.3254,0.25
602,2,0.2789,0.18348
603,2,0.2232,0.18942
604,2,0.23086,0.27614
605,2,0.22664,0.2618
606,2,0.2426,0.19162
607,2,0.25673,0.22551
608,2,0.24488,0.21624
609,2,0.27759,0.1802
610,2,0.32705,0.23489
611,2,0.27623,0.17541
612,2,0.21714,0.28904
613,2,0.26103,0.17901
614,2,0.27656,0.24156
615,2,0.25463,0.22205
616,2,0.27341,0.15374
617,2,0.21228,0.22089
618,2,0.2306,0.20306
619,2,0.27139,0.19268
620,2,0.24334,0.26261
621,2,0.22675,0.18626
622,2,0.1961,0.25166
623,2,0.23922,0.26892
624,2,0.24982,0.24865
625,2,0.19032,0.25931
626,2,0.23439,0.22617
627,2,0.23555,0.24427
628,2,0.20888,0.26427
629,2,0.22029,0.20467
630,2,0.25617,0.20341
631,2,0.28798,0.1825
632,2,0.28298,0.25119
633,2,0.30132,0.15163
634,2,0.26125,0.21906
635,2,0.21826,0.20302
636,2,0.23968,0.19802
637,2,0.26885,0.2262
638,2,0.26002,0.24392
639,2,0.30038,0.18498
640,2,0.30101,0.20418
641,2,0.25047,0.19497
642,2,0.24575,0.2426
643,2,0.21773,0.20083
644,2,0.23123,0.14661
645,2,0.20765,0.22787
646,2,0.24912,0.24504
647,2,0.27425,0.2647
648,2,0.257,0.24488
649,2,0.19409,0.23922
650,2,0.2904,0.22505
651,2,0.27406,0.22047
652,2,0.23612,0.18606
653,2,0.26859,0.23401
654,2,0.23795,0.24053
655,2,0.31103,0.21589
656,2,0.16536,0.2212
657,2,0.2663,0.29008
658,2,0.21059,0.30449
659,2,0.28857,0.26858
660,2,0.25507,0.24391
661,2,0.22074,0.19973
662,2,0.21594,0.27859
663,2,0.25413,0.208
664,2,0.25118,0.20115
665,2,0.22564,0.29554
666,2,0.30791,0.21221
667,2,0.19345,0.2187
668,2,0.20654,0.26952
669,2,0.18574,0.20204
670,2,0.28505,0.17016
671,2,0.29016,0.20299
672,2,0.20201,0.25167
673,2,0.27764,0.22411
674,2,0.27888,0.25591
675,2,0.24811,0.22471
676,2,0.27806,0.27014
677,2,0.2236,0.24001
678,2,0.18378,0.19768
679,2,0.29248,0.26089
680,2,0.29541,0.20795
681,2,0.30517,0.25067
682,2,0.23068,0.20769
683,2,0.20468,0.2382
684,2,0.2133,0.22575
685,2,0.22953,0.22869
686,2,0.25611,0.19616
687,2,0.20017,0.24149
688,2,0.25527,0.25976
689,2,0.27878,0.27247
690,2,0.25293,0.17934
691,2,0.27425,0.17887
692,2,0.22535,0.21398
693,2,0.23012,0.18515
694,2,0.28599,0.29452
695,2,0.25073,0.25637
696,2,0.29281,0.22688
697,2,0.21441,0.1882
698,2,0.32893,0.23374
699,2,0.29169,0.21904
700,2,0.25919,0.18192
701,2,0.18956,0.26152
702,2,0.243,0.24281
703,2,0.27011,0.26467
704,2,0.31757,0.16813
705,2,0.28317,0.23184
706,2,0.19772,0.21705
707,2,0.26716,0.21743
708,2,0.31432,0.22537
709,2,0.23665,0.25927
710,2,0.22689,0.27686
711,2,0.28968,0.24006
712,2,0.22428,0.23243
713,2,0.24878,0.21445
714,2,0.3056,0.22757
715,2,0.27282,0.26458
716,2,0.23405,0.27221
717,2,0.20852,0.19907
718,2,0.20635,0.17355
719,2,0.27012,0.20405
720,2,0.3098,0.14112
721,2,0.21706,0.29033
722,2,0.24005,0.1615
723,2,0.21992,0.21385
724,2,0.25689,0.22779
725,2,0.3154,0.31668
726,2,0.21471,0.2384
727,2,0.22494,0.25427
728,2,0.22212,0.24424
729,2,0.22586,0.14213
730,2,0.2481,0.24737
731,2,0.30742,0.24435
732,2,0.2418,0.25182
733,2,0.24158,0.26446
734,2,0.23946,0.26541
735,2,0.25944,0.20117
736,2,0.30549,0.21597
737,2,0.31281,0.18432
738,2,0.31205,0.283
739,2,0.25003,0.24234
740,2,0.28797,0.2402
741,2,0.22909,0.24795
742,2,0.25451,0.19885
743,2,0.22027,0.296
744,2,0.24601,0.23249
745,2,0.1921,0.26414
746,2,0.26716,0.2244
747,2,0.23107,0.24554
748,2,0.2423,0.17217
749,2,0.29503,0.25963
750,2,0.21257,0.22998
751,2,0.24007,0.21811
752,2,0.26749,0.21297
753,2,0.25463,0.26536
754,2,0.29629,0.23216
755,2,0.26135,0.24732
756,2,0.24157,0.2268
757,2,0.22261,0.26936
758,2,0.25354,0.22351
759,2,0.27953,0.28568
760,2,0.28779,0.19198
761,2,0.29252,0.19706
762,2,0.26166,0.21662
763,2,0.16531,0.24628
764,2,0.22449,0.24863
765,2,0.1498,0.21483
766,2,0.23135,0.24877
767,2,0.24818,0.24993
768,2,0.22658,0.19058
769,2,0.21382,0.23476
770,2,0.27689,0.1789
771,2,0.22183,0.24296
772,2,0.20492,0.22353
773,2,0.21813,0.22437
774,2,0.23132,0.28949
775,2,0.24035,0.27283
776,2,0.31275,0.24467
777,2,0.29972,0.29124
778,2,0.28564,0.23915
779,2,0.30163,0.21705
780,2,0.19691,0.23626
781,2,0.26379,0.22335
782,2,0.25075,0.19689
783,2,0.2427,0.21803
784,2,0.17492,0.19777
785,2,0.29136,0.24591
786,2,0.24736,0.23179
787,2,0.2396,0.21328
788,2,0.24295,0.26918
789,2,0.17695,0.23033
790,2,0.29052,0.24545
791,2,0.22676,0.22753
792,2,0.20657,0.2386
793,2,0.24193,0.23227
794,2,0.31069,0.21745
795,2,0.27536,0.21664
796,2,0.27274,0.26894
797,2,0.31848,0.27961
798,2,0.18805,0.1915
799,2,0.28037,0.22947
800,2,0.24718,0.24624
801,2,0.28472,0.20729
802,2,0.23793,0.24233
803,2,0.28707,0.18013
804,2,0.24506,0.20763
805,2,0.24543,0.2826
806,2,0.28441,0.17209
807,2,0.2276,0.21437
808,2,0.21917,0.23854
809,2,0.23722,0.24689
810,2,0.26078,0.24786
811,2,0.23394,0.21048
812,2,0.23177,0.20643
813,2,0.26393,0.19341
814,2,0.27548,0.25249
815,2,0.27699,0.20421
816,2,0.26636,0.22898
817,2,0.21839,0.19939
818,2,0.24637,0.25889
819,2,0.24564,0.16483
820,2,0.22204,0.2046
821,2,0.24493,0.19441
822,2,0.29537,0.2555
823,2,0.26365,0.23779
824,2,0.26621,0.27031
825,2,0.21683,0.24316
826,2,0.26582,0.23808
827,2,0.2295,0.25514
828,2,0.2473,0.19211
829,2,0.27827,0.2364
830,2,0.22259,0.24578
831,2,0.33826,0.24453
832,2,0.24018,0.2174
833,2,0.21626,0.18882
834,2,0.29524,0.2185
835,2,0.28973,0.19182
836,2,0.21447,0.25125
837,2,0.24252,0.23223
838,2,0.285,0.28051
839,2,0.26178,0.17509
840,2,0.24851,0.18748
841,2,0.27096,0.25937
842,2,0.28656,0.17475
843,2,0.28414,0.19414
844,2,0.23043,0.23701
845,2,0.24971,0.21878
846,2,0.17544,0.25431
847,2,0.21493,0.18196
848,2,0.19167,0.20209
849,2,0.24521,0.24169
850,2,0.25054,0.15913
851,2,0.24213,0.28026
852,2,0.24702,0.21758
853,2,0.27264,0.24957
854,2,0.22098,0.22277
855,2,0.24864,0.26642
856,2,0.26064,0.27655
857,2,0.20053,0.19651
858,2,0.24566,0.23653
859,2,0.28645,0.24403
860,2,0.2543,0.23122
861,2,0.22368,0.20106
862,2,0.26378,0.21745
863,2,0.27109,0.25767
864,2,0.29273,0.16001
865,2,0.27171,0.25553
866,2,0.23205,0.19189
867,2,0.26981,0.24949
868,2,0.25354,0.25839
869,2,0.28573,0.27359
870,2,0.29241,0.2318
871,2,0.2462,0.28047
872,2,0.26538,0.24305
873,2,0.22463,0.17834
874,2,0.20079,0.24385
875,2,0.27044,0.22054
876,2,0.3074,0.26185
877,2,0.26389,0.20519
878,2,0.19108,0.19543
879,2,0.2642,0.2041
880,2,0.20836,0.22071
881,2,0.15124,0.29941
882,2,0.26246,0.2422
883,2,0.27159,0.23011
884,2,0.29422,0.17115
885,2,0.29075,0.18989
886,2,0.27342,0.27122
887,2,0.25705,0.22135
888,2,0.23252,0.22457
889,2,0.32756,0.18908
890,2,0.22253,0.20405
891,2,0.20181,0.25558
892,2,0.27374,0.23524
893,2,0.25475,0.21596
894,2,0.26463,0.30084
895,2,0.22284,0.21881
896,2,0.22334,0.21408
897,2,0.26312,0.27133
898,2,0.23805,0.23753
899,2,0.26355,0.24227
900,2,0.26637,0.23675
901,2,0.23136,0.24527
902,2,0.29583,0.20172
903,2,0.23364,0.23527
904,2,0.22076,0.21616
905,2,0.23644,0.1857
906,2,0.17822,0.26529
907,2,0.23606,0.22767
908,2,0.24783,0.25725
909,2,0.24754,0.19358
910,2,0.30477,0.26773
911,2,0.19312,0.28032
912,2,0.25686,0.18451
913,2,0.22615,0.189
914,2,0.22203,0.23128
915,2,0.25579,0.2293
916,2,0.25694,0.21075
917,2,0.21751,0.17833
918,2,0.23695,0.26576
919,2,0.29012,0.23219
920,2,0.25981,0.18389
921,2,0.21284,0.23418
922,2,0.22717,0.23808
923,2,0.28137,0.2498
924,2,0.29606,0.24133
925,2,0.27624,0.19733
926,2,0.21555,0.21895
927,2,0.31676,0.18744
928,2,0.29832,0.25536
929,2,0.27771,0.19045
930,2,0.2511,0.21928
931,2,0.2107,0.19603
932,2,0.24604,0.17791
933,2,0.2636,0.21008
934,2,0.21749,0.18784
935,2,0.29629,0.1638
936,2,0.22708,0.26342
937,2,0.2544,0.26103
938,2,0.2372,0.20355
939,2,0.17143,0.20722
940,2,0.22933,0.21414
941,2,0.27787,0.24486
942,2,0.22613,0.29589
943,2,0.28501,0.23965
944,2,0.25677,0.20687
945,2,0.22394,0.26517
946,2,0.21459,0.261
947,2,0.20528,0.23407
948,2,0.21825,0.2359
949,2,0.27849,0.24789
950,2,0.18535,0.20648
951,2,0.25968,0.19898
952,2,0.23762,0.22813
953,2,0.27558,0.18605
954,2,0.24607,0.2727
955,2,0.23762,0.31708
956,2,0.25884,0.26939
957,2,0.24152,0.2643
958,2,0.23076,0.18477
959,2,0.27041,0.19715
960,2,0.26452,0.2069
961,2,0.22361,0.186
962,2,0.20339,0.24188
963,2,0.26507,0.2539
964,2,0.24039,0.23238
965,2,0.30271,0.30001
966,2,0.25031,0.25051
967,2,0.293,0.22127
968,2,0.22787,0.25056
969,2,0.29184,0.2574
970,2,0.2901,0.20699
971,2,0.29946,0.20176
972,2,0.2577,0.24465
973,2,0.20785,0.20347
974,2,0.26563,0.22342
975,2,0.22931,0.2598
976,2,0.234,0.23269
977,2,0.24992,0.24482
978,2,0.30456,0.2457
979,2,0.24325,0.26287
980,2,0.23492,0.2378
981,2,0.20982,0.20193
982,2,0.28955,0.12271
983,2,0.2204,0.175
984,2,0.21711,0.26324
985,2,0.24881,0.23988
986,2,0.25792,0.18222
987,2,0.26316,0.26444
988,2,0.19175,0.25549
989,2,0.25109,0.22018
990,2,0.22757,0.26941
991,2,0.28395,0.24164
992,2,0.22722,0.27154
993,2,0.24246,0.24619
994,2,0.241,0.21467
995,2,0.26449,0.19769
996,2,0.23723,0.23039
997,2,0.19428,0.22532
998,2,0.22717,0.25004
999,2,0.24132,0.22933
1000,2,0.2584,0.19628
1001,4,0.44011,0.61275
1002,4,0.64292,0.48353
